#OTUID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R
471e26102a1abf0b56ed53c8e91158a6;size=516;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	327	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	32	0	0	12	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bde4926f8e522b592d64a08810bf273f;size=515;	10	14	6	0	21	25	7	0	2	11	7	6	11	8	6	3	6	33	9	55	22	11	0	5	0	0	4	0	6	1	0	5	0	18	7	0	7	2	13	11	10	24	11	5	9	53	22	8	0	0	0	0	12	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0
78806ce00dae8c5d96ae0d3aae46932b;size=512;	0	0	0	0	0	12	0	0	0	9	0	0	0	5	0	0	0	0	21	0	48	0	0	4	9	4	0	4	43	0	18	0	0	5	63	6	57	13	0	0	15	16	9	6	7	23	9	0	0	0	0	0	54	9	0	0	11	16	9	7	0	0	0	0	0	0	0	0	0	0	0	0
8c67de1d8fded10fdf4bff833c81a375;size=510;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	65	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8551b37758dd6089f4c21ca868c5a07;size=509;	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	3	0	312	0	0	4	61	0	0	0	0	0	0	0	0	110	0	0	0	3	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ecd1c2059f41f8e252058dbc95e4c56;size=509;	0	0	0	0	0	0	0	0	0	1	0	0	14	0	20	0	0	46	147	80	45	9	0	13	0	1	0	0	5	44	62	0	0	0	0	12	2	1	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c49746d90efcf3c16c64faa8cddb25a0;size=508;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	86	0	11	319	0	30	25	12	4	4	0
f968261c83d2ce1de5a496b827d9fcc8;size=507;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	20	0	0	0	147	0	0	3	0	0	0	71	3	3	0	4	34	0	0	0	30	0	1	0	4	29	0	30	0	63	3	13	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a7e6845b4935ba25a2c18a951dc730d;size=505;	12	13	0	19	18	0	0	1	0	0	0	0	0	0	0	0	4	4	0	0	7	0	0	0	6	0	13	0	16	0	0	0	0	0	0	0	15	12	0	0	20	0	10	19	23	12	0	0	14	43	12	19	15	51	7	10	6	23	16	38	0	0	0	0	12	0	0	3	0	12	0	0
07945439155a2d47c6477ff8f2cb9e56;size=504;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	23	0	5	0	0	4	0	0	0	0	11	0	11	0	49	0	0	21	5	0	63	0	0	0	0	0	0	1	0	3	2	31	0	0	0	0	0	0	0	0	0	0	34	0	64	172
f5774ed2eea5972701290b507a892381;size=503;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	465	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
035a1cae17634f786c930e03041229a9;size=502;	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	361	0	0	2	0	0	0	2	0	0	0	0	6	1	29	19	0	7	0	0	0	0	0	0	8	26	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f10e1478548f6f6d50d790445f1ba641;size=499;	3	0	234	0	195	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
68acb81bae8ace41609564aa01dfddb0;size=499;	0	0	0	0	51	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	24	0	160	81	3	0
0fbab85fccb199a9db5c7302f77ae4a5;size=495;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	14	3	1	0	10	0	0	0	0	0	422	4	1	9	15
978063afb413d8ccd8be1867ecce8371;size=494;	2	0	0	2	0	0	1	0	0	16	2	0	23	38	4	19	2	43	0	48	17	4	0	20	0	10	6	6	7	15	7	4	7	0	40	0	6	0	3	5	0	22	0	8	10	22	9	10	12	8	0	15	4	0	0	0	0	0	0	0	0	0	1	0	1	6	2	0	4	3	0	0
586e77c996f22f51d5bd5daa6c9bbb94;size=494;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	283	41	7	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	61	0	0	0	0	4	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b91abe29f73a357324ccf8996c1eace8;size=494;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	3	2	20	1	5	5	6	25	4	0	0	0	0	0	42	29	65	178	90	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365be020649fa7117e91faa6eae2f944;size=493;	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	0	0
828bf27b2abf2230e27eda9ad04483b6;size=492;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	58	0	16	0	0	0	0	0	0	0	3	147	0	11	0	204	0	18	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274d4aee03f2b6d18a791ae8b28f72a8;size=491;	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	180	0	162	0	0	2	0	0	17	2	0	0	3	0	0	0	0	6	2	41	0	0	3	0	0	0	0	26	5	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bbf3195712534f6a5d0375e04ea51eb;size=490;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	441	0	6	0	4	0	5	0	12	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
a195cb5c610572fb04e3db148a2b3c09;size=489;	0	0	450	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
40afe158d12d28d0a03fef9a25919d53;size=488;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	19	0	13	0	430	0	6	0	7	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca9c1ac8ebfe1f507fe28d779042a6aa;size=488;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	415
81d3dcfc54248f44259ac5cbfe83a00a;size=487;	9	0	4	15	0	8	0	10	9	23	8	11	14	7	0	11	8	28	4	17	6	4	0	8	0	10	0	7	8	32	0	0	0	0	25	0	48	2	6	8	0	0	13	9	15	19	0	15	0	26	0	8	8	6	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5
d46d7974b50265d4bceab4ab60168792;size=486;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	229	0	4	0	6	221	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ee4b2164b0bf2728e585e5b48779d34;size=483;	0	0	1	0	0	0	0	0	0	0	0	0	22	451	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ecff9ccc60210dee3d0e1b5353fe7e;size=483;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8ec8290a3bbb3723e43077d34341eb2c;size=476;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	204	0	0	0	0	0	0	9	0	0	7	0	9	58	0	26	0	0	0	0	0	69	27	0	0	0	0	9	0	0	27	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
4876e90692da9c02aaafbc566c0d8794;size=476;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48659345061349c1ac2284b82f8fb97a;size=475;	19	0	49	4	3	60	0	9	0	6	26	65	0	0	0	0	0	0	0	0	0	0	4	0	23	0	10	0	0	0	0	0	0	1	1	0	10	0	0	0	0	0	0	8	0	23	0	0	7	37	0	0	0	3	0	0	0	0	0	6	0	0	0	0	25	5	1	51	8	9	0	2
7f790a87b15d89dc3e68a10a346cda33;size=475;	0	0	6	0	0	0	5	1	35	210	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	32	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0
e93e6ba917ddd2ccb0d84c8f5bcbe492;size=475;	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	30	15	2	0	0	0	0	0	0	0	27	0	236	0	0	0	143	0	2	2	0	7	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
662dd459a3f6401627c85ea70e772f7a;size=474;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	10	0	0	255	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d72f7000c6fb4f2e9cd0caaa0e513e32;size=473;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	145	0	4	0	0	0	2	5	2	0	0	0	3	5	0	29	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccaa682286e5c5781817a96e4e22bee5;size=472;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	30	0	8	0	7	0	383	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
681f10530f027c359c9bf6603531c101;size=471;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	72	0	2	0	0	0	0	330	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b63b7b32788df4152bb9d4bad41f5b16;size=471;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	12	0	0	0	0	10	0	0	0	0	0	0	373	0	0	66	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37fa06fed315d508c91b4111809546e3;size=471;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	188	0	0	96	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce51846b3b5d9f709c832aa436a15aa7;size=471;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	5	0	49	0	401
58704ffd1202e8067ed23a52c1c9ed90;size=470;	0	0	0	0	11	0	0	0	0	0	0	0	9	79	0	0	0	101	1	4	0	0	0	20	0	0	0	0	25	27	32	0	0	0	72	11	13	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45ced4b240fc3da2842e03fcb5ff1412;size=469;	34	24	0	22	40	23	0	0	11	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	10	0	0	37	0	12	20	40	0	15	57	44	0	0	0	0	6	0
fbe3d53b64dab241807d8d1488eba437;size=467;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	178	118	0	0	0	0	0	48	0	0	113	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f0b19c8797e74184704edc260f4b94a;size=467;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	422	0	16	0	3	0	6	0	9	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbedba80aae5dcd263d413b2dc85c741;size=463;	0	90	1	0	89	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	13	0	0	5	0	6	0	8	0	82	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
34c7f500d563016d7a38eb81dca54321;size=462;	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	8	0	5	0	6	0	9	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	45	34	0	0
8accb4d11a7bfe305058f6f514f383d8;size=461;	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa845d72e888a833baea807b3ab96e12;size=459;	21	0	13	27	0	3	0	43	13	46	125	64	1	0	0	1	0	1	0	1	0	0	0	0	0	3	0	16	0	7	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	2	0	0	0	10	0	0	0	5	0	0	0	0	0	2	0	0	0
196a1d8f975e6ce237bb274aed30aa96;size=459;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	1	0	1	0	0	3	0	82	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86d8d5f259e23198893af4ede9f5e18e;size=457;	0	2	0	0	431	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0
36d274e2d1becdee9f94dee572ace047;size=456;	0	0	0	0	2	0	0	0	0	3	0	0	0	442	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0c85ebefbe2a62f121789b50692f3f3;size=456;	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	19	0	0	0	0	0	0	0	0	4	187	0	0	0	138	5	13	2	0	0	0	0	4	1	0	3	12	48	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ea9f864c11c2500b2356665b15b1935;size=455;	12	0	0	0	0	2	16	0	0	382	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e820ed949e1cab85b475b5ca6eac99be;size=455;	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	145	0	0	0	0	3	11	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	194	13	26	0	42	0	0	0	0	0	0
d5734c53b4c97572f30dd6e781a69d1f;size=455;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6284416a41e284a817f7148e854c87d;size=453;	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	16	0	58	0	0	5	4	0	1	0	55	0	280	0	0	3	2	0	1	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a29418408835edaaa0742dff90c87b2d;size=451;	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0
2d73a1680e453b01741a8938cf793dd0;size=451;	0	0	1	3	3	0	0	2	0	4	0	11	17	2	1	3	4	38	1	58	5	6	3	12	13	9	6	6	68	7	4	6	6	0	21	5	32	0	0	3	7	0	0	10	10	42	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19bf1f954bf5d858b56f2d7fe886d2a0;size=450;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4305c3e49e770b972485cc15a47227f7;size=449;	28	0	0	1	39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	24	3	0	1	0	1	13	85	0	0	4	0	0	0	0	0	0	23	0	0	0	0	1	0	1	0	0	113	0	0	0	0	103	0	0
ef3d9c9fd5a379cad82b1d57a0ecedb5;size=446;	332	0	43	1	8	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
bcd3da5df8f84d9b03ca62c30487e73e;size=445;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	0	0	0	0
f7639001825b2e9696216f3088363d91;size=444;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	294	0	83	0	0	0	24	0	16	0	0
70e86c93feb16d16c9d2429a0c9f7d68;size=443;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	43	0	4	0	0	16	1	3	0	0	0	0	0	0	0	0	11	0	85	54	6	196
c0f962a58acb5b92562c39e42b644f3b;size=438;	3	0	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	0	54	0	18	0	6	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	1	0	0	0	12	90	0	4	39	0	0	0	69	14	0	0	0	0	0	0	0	15	4	0	0	0	0
cf0a733ea125c9cc2c6a085c0dbcc3f1;size=438;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	7	0	37	0	0	0	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	172	0	0	0	84	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
72b7510a2944316191d0d8e2bc163685;size=437;	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	2	297	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bfa833a3e9cd3c977f1924783b72788;size=437;	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	343	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d02f27957d4e0841acdfc0780f16a16a;size=437;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a06e8aa93999ef81b2f733ec0d82eae5;size=436;	0	0	0	0	17	0	0	0	0	0	0	0	0	12	0	0	0	0	3	4	6	8	2	0	8	5	0	0	7	21	0	0	6	0	33	1	85	23	0	0	0	14	9	0	0	5	0	0	0	0	0	0	38	10	7	13	0	0	17	0	0	0	0	0	0	0	0	35	15	17	15	0
a021dba72d9c6cb118b0fa362681dbe9;size=434;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	49	94	0	0	0	23	11	6	1	0	0	16	0	0	0	0	0	6	13	4	0	19	0	10	7	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c5d8adcdf2ad4077428fe84e652eada;size=434;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	62	0	0	0	4	0	16	0	0
3cc8ca1e48f2b4474e4d087e2b831114;size=433;	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a9168efd95597a9ea188a22e13c2f59;size=433;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de994c9ab331d568b6fc0e252e24fdf1;size=433;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	402	0	6	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e13a8e392f47c37883a72318e21ea89f;size=428;	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	175	0	0	0	2	0	123	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
064c4ece4bcc6433b1bbbf279dde57cc;size=427;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	45	0	88	0	0	89
2d743971303d175a949e6b3cf1e95d51;size=426;	0	0	0	52	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	51	0	6	0	4	0	0	0	95	0	5	0	0	0	13	0	0	0	0	0	0	0	0	14	0	0	0	0	37	0	0	0	0	0	0	0	0	89
a20b6dd3759abbe0924ee91d2e11219a;size=425;	0	0	0	1	0	0	0	0	0	271	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	12	44	15	0	0	0	4	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0
