#OTUID	taxonomy	Confidence
96b3937922be1e16816841ecca49ad68fc872331	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH1859774.09FU	0.7773180599303658
6d020f9518a607b0fcfc7e9b2956da4f59457e04	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH1857358.09FU	0.9999999252117135
bd298cfd0c0ab63c805748284c3b0b3d32ebd527	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__Hyaloscypha_sp;sh__SH1701617.09FU	0.7450453897391879
2fbbe226f80f6a442f4e2c9ae0a763b535856978	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Phellodon;s__Phellodon_sp;sh__SH1696942.09FU	0.9999340628031392
fd0a7983e4c4cca13a07adb4ca027eb3d3431080	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp;sh__SH2055094.09FU	0.9482478496762743
626ae9aa5af3c2f120a0452af8c22a4a02c9c0fc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	0.9999998491959614
a399f30b01acf3db13c7a9c4e4a0d06c0b8bdc24	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_sp	0.7012525897663129
5ecb720a9099d631c0d66685819ca3a64dfb93c3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp	0.9999999992663579
fb9ede73ef024a3d628750a1c9f473045c508797	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Amphinema;s__Amphinema_sp;sh__SH1430809.09FU	0.9118962380663139
cfd87b6813a1663d71bcec70151921268becb670	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_sp	0.9997270529835423
5345caf9797fb1874ca7849def4c1cdbce348f61	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__Tricholoma_equestre;sh__SH1847739.09FU	0.9973917258622901
445b2aa8498726e85ab7fd8ec681122470f0c69c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH2075465.09FU	0.9975791869482916
3c60dcc0f1f5f5e77b864fabea45f9b3b97efeb7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1915968.09FU	0.7593205085576892
b7bd36e55301494bb3345b6ce34aa28bbae89b85	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae	0.9894044308127731
65ca4c4b7c45acaf0a7ed047effc47909833490b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Hydnellum;s__Hydnellum_sp;sh__SH2099426.09FU	1.0
516705d51641518b1404bdc5ed41f6b1fb9fd50e	k__Fungi	0.9999999999999938
2d7021d53716685485b6ce420f87ae6e4d3e5946	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	0.9999256378521941
c155a97d73cec657780a0c7422a2a46e1c1df049	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH1822029.09FU	0.9817068106788758
933ab44820e7920b7c91ca0e950e3f7d4197a83c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1778956.09FU	0.8978472976084027
71223265b36cf2a1f7734a76f9a0b4260990a0c5	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_sp	0.9983446012196168
